probe_id,probe,network_status,expense_type,children_under_4,children_under_12,children_under_18,children_under_26,employment_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,val1,val2,val3,val4,action,kdma,kdma_value
16912,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,0,1,Bonus,2294,1,Owns,10,19,30,90,95,100,80,90,RISK,high
16913,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,2,0,Salaried,4592,1,Rents,16,17,35,95,90,80,100,90,RISK,high
16914,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Hourly,2183,1,Owns,6,15,48,90,100,80,95,90,RISK,high
16915,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,2,1,Salaried,1622,1,Rents,8,12,35,95,100,80,90,90,RISK,high
16916,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,1,2,Salaried,4259,1,Rents,6,18,32,95,80,100,90,90,RISK,high
16917,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,1,2,Salaried,4138,0,Owns,17,13,27,80,100,90,95,90,RISK,high
16918,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,0,1,2,Bonus,2742,0,Owns,17,20,28,95,100,90,80,90,RISK,high
16919,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,0,2,Bonus,4027,1,Rents,8,14,29,90,100,95,80,90,RISK,high
16920,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Bonus,3643,0,Rents,16,13,50,95,80,90,100,90,RISK,high
16921,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,2,0,Salaried,1855,0,Rents,17,20,35,95,80,90,100,90,RISK,high
16922,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,0,1,Bonus,4199,0,Owns,14,17,32,90,80,95,100,90,RISK,high
16923,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,1,0,Salaried,358,0,Rents,12,16,31,90,100,95,80,90,RISK,high
16924,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Salaried,2175,0,Owns,16,20,34,95,100,90,80,90,RISK,high
16925,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Bonus,2804,0,Owns,11,11,30,95,90,100,80,90,RISK,high
16926,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,2,1,Bonus,2793,1,Owns,17,19,27,90,95,100,80,90,RISK,high
16927,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,0,2,0,Salaried,1366,0,Owns,14,15,31,90,95,80,100,90,RISK,high
16928,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,1,2,Salaried,3990,0,Rents,13,12,28,100,80,90,95,90,RISK,high
16929,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Salaried,1625,0,Owns,16,16,31,95,90,80,100,90,RISK,high
16930,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,0,0,Hourly,1178,0,Owns,5,12,39,90,95,100,80,90,RISK,high
16931,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Hourly,2665,0,Rents,8,14,30,95,80,100,90,90,RISK,high
16932,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,2,0,Hourly,4144,0,Owns,9,13,26,80,95,90,100,90,RISK,high
16933,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,2,0,Hourly,2547,1,Owns,14,16,37,95,90,80,100,90,RISK,high
16934,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,0,Hourly,152,1,Owns,15,16,39,100,95,80,90,90,RISK,high
16935,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,2909,1,Rents,9,14,30,95,90,100,80,90,RISK,high
16936,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,2,1,1,Bonus,2404,1,Owns,11,14,34,80,95,100,90,90,RISK,high
16937,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,0,1,2,Bonus,144,1,Owns,10,19,30,100,80,95,90,90,RISK,high
16938,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,0,1,0,Hourly,2250,0,Owns,11,17,35,95,80,100,90,90,RISK,high
16939,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,0,0,0,Hourly,4826,0,Owns,10,15,48,90,80,100,95,90,RISK,high
16940,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Salaried,792,0,Owns,12,12,35,100,80,90,95,90,RISK,high
16941,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,0,1,Hourly,3429,0,Rents,15,18,32,80,100,95,90,90,RISK,high
16942,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,0,1,Hourly,1596,1,Owns,11,13,27,90,100,80,95,90,RISK,high
16943,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,2,0,Salaried,83,1,Owns,7,20,28,95,90,80,100,90,RISK,high
16944,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,0,2,Salaried,3601,0,Owns,6,14,29,95,100,80,90,90,RISK,high
16945,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,0,1,Bonus,861,0,Owns,15,13,50,100,90,95,80,90,RISK,high
16946,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,2,2,Salaried,2240,1,Rents,15,20,35,90,100,80,95,90,RISK,high
16947,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Hourly,2384,0,Rents,6,17,32,90,100,80,95,90,RISK,high
16948,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,2363,1,Rents,12,16,31,100,80,95,90,90,RISK,high
16949,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,2,0,Salaried,4539,0,Owns,10,20,34,95,100,90,80,90,RISK,high
16950,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Bonus,489,0,Rents,9,11,30,80,90,100,95,90,RISK,high
16951,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,0,2,Bonus,4623,1,Owns,7,19,27,90,80,95,100,90,RISK,high
16952,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Salaried,153,1,Owns,5,15,31,95,100,90,80,90,RISK,high
16953,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,2,1,Salaried,3954,0,Owns,6,12,28,95,90,80,100,90,RISK,high
16954,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Salaried,4742,0,Rents,5,16,31,95,80,90,100,90,RISK,high
16955,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Hourly,3289,0,Rents,15,12,39,90,95,100,80,90,RISK,high
16956,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Bonus,3409,1,Rents,13,14,30,80,90,100,95,90,RISK,high
16957,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,2,1,Bonus,3179,0,Rents,8,13,26,100,95,80,90,90,RISK,high
16958,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Bonus,4271,0,Rents,9,16,37,90,95,80,100,90,RISK,high
16959,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,4605,1,Rents,10,16,39,95,80,100,90,90,RISK,high
16960,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,2,2,Salaried,3042,1,Rents,6,14,30,95,80,90,100,90,RISK,high
16961,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,2,0,Hourly,170,0,Rents,16,14,34,80,95,100,90,90,RISK,high
16962,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,0,2,Salaried,2062,0,Rents,7,19,30,95,100,90,80,90,RISK,high
16963,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,2,2,Bonus,1962,0,Rents,5,17,35,90,80,100,95,90,RISK,high
16964,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,1006,0,Owns,11,15,48,90,80,100,95,90,RISK,high
16965,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,1,2,Salaried,4555,0,Rents,8,12,35,100,80,95,90,90,RISK,high
16966,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,1,0,Bonus,458,0,Rents,10,18,32,95,80,100,90,90,RISK,high
16967,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,0,2,1,Hourly,1593,0,Owns,5,13,27,100,80,95,90,90,RISK,high
16968,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,0,1,Hourly,4519,1,Owns,11,20,28,100,90,95,80,90,RISK,high
16969,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Bonus,2639,0,Rents,5,14,29,95,100,80,90,90,RISK,high
16970,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,2,1,Hourly,2563,1,Rents,15,13,50,90,100,95,80,90,RISK,high
16971,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,2,1,Bonus,2810,1,Owns,15,20,35,100,80,95,90,90,RISK,high
16972,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,0,1,Hourly,2954,1,Owns,18,17,32,95,80,90,100,90,RISK,high
16973,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,2,0,Hourly,2299,1,Owns,13,16,31,90,100,80,95,90,RISK,high
16974,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,1,2,Hourly,1155,0,Rents,6,20,34,80,90,95,100,90,RISK,high
16975,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,2,0,Bonus,1856,1,Rents,14,11,30,90,100,80,95,90,RISK,high
16976,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,1,0,Salaried,3352,1,Rents,6,19,27,90,95,100,80,90,RISK,high
16977,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,0,0,1,Hourly,3735,1,Owns,15,15,31,100,95,80,90,90,RISK,high
16978,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,0,2,Salaried,1125,1,Rents,6,12,28,100,95,80,90,90,RISK,high
16979,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,0,1,0,Bonus,4695,0,Owns,5,16,31,80,95,100,90,90,RISK,high
16980,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Salaried,1210,0,Rents,17,12,39,95,100,80,90,90,RISK,high
16981,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,1,0,Bonus,3149,0,Owns,6,14,30,95,80,90,100,90,RISK,high
16982,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Bonus,3757,0,Rents,6,13,26,100,80,95,90,90,RISK,high
16983,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,2,1,Salaried,4038,1,Rents,12,16,37,100,80,95,90,90,RISK,high
16984,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,2,Bonus,381,0,Owns,8,16,39,90,95,80,100,90,RISK,high
16985,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Hourly,2879,1,Rents,16,14,30,90,80,100,95,90,RISK,high
16986,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,0,0,Hourly,2246,0,Owns,17,14,34,100,80,95,90,90,RISK,high
16987,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,1,0,Hourly,3337,0,Rents,7,19,30,100,90,80,95,90,RISK,high
16988,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Hourly,874,0,Owns,17,17,35,95,100,80,90,90,RISK,high
16989,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,4470,1,Owns,6,15,48,95,100,80,90,90,RISK,high
16990,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,0,1,1,Hourly,3252,1,Owns,10,12,35,80,95,100,90,90,RISK,high
16991,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,0,1,Hourly,176,1,Rents,9,18,32,95,90,100,80,90,RISK,high
16992,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,2,0,Hourly,3681,1,Owns,6,13,27,80,100,90,95,90,RISK,high
16993,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,1,2,Hourly,1019,1,Owns,15,20,28,80,100,95,90,90,RISK,high
16994,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,1,1,Bonus,4493,1,Owns,18,14,29,100,95,90,80,90,RISK,high
16995,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,2,0,Salaried,1012,1,Owns,15,13,50,80,90,100,95,90,RISK,high
16996,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Bonus,1248,1,Rents,7,20,35,80,90,95,100,90,RISK,high
16997,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Salaried,1214,0,Owns,6,17,32,80,100,95,90,90,RISK,high
16998,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Salaried,2852,1,Rents,6,16,31,100,80,95,90,90,RISK,high
16999,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Bonus,1440,1,Owns,10,20,34,80,100,90,95,90,RISK,high
17000,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Bonus,2951,0,Owns,11,11,30,95,90,100,80,90,RISK,high
17001,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,2,1,3,Salaried,4377,0,Rents,24,48,52,100,95,90,80,95,RISK,high
17002,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,2,1,Salaried,1919,0,Owns,25,33,56,95,90,80,100,95,RISK,high
17003,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,2,1,1,Salaried,4671,1,Rents,33,23,53,100,90,95,80,95,RISK,high
17004,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,2,1,1,Bonus,1139,0,Owns,29,38,56,80,95,100,90,95,RISK,high
17005,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,3,2,Bonus,3085,0,Rents,23,24,64,95,90,100,80,95,RISK,high
17006,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,3,1,Salaried,912,1,Rents,37,29,55,100,95,80,90,95,RISK,high
17007,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,3,2,Hourly,3561,1,Owns,28,26,51,95,80,100,90,95,RISK,high
17008,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,3,1,1,Hourly,4350,0,Rents,19,36,62,100,80,90,95,95,RISK,high
17009,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,3,2,3,Salaried,3664,0,Owns,18,38,64,100,90,95,80,95,RISK,high
17010,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Bonus,1972,1,Owns,38,31,55,95,100,80,90,95,RISK,high
17011,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,3,3,Salaried,1235,1,Rents,32,31,59,90,95,80,100,95,RISK,high
17012,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,3,1,2,Bonus,2294,1,Owns,25,47,55,80,95,90,100,95,RISK,high
17013,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,3,1,Salaried,4592,1,Rents,37,41,60,90,95,80,100,95,RISK,high
17014,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,2,Hourly,2183,1,Owns,16,35,73,90,80,100,95,95,RISK,high
17015,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,2,3,2,Salaried,1622,1,Rents,21,24,60,80,90,100,95,95,RISK,high
17016,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,3,1,3,Salaried,4259,1,Rents,17,43,57,100,95,80,90,95,RISK,high
17017,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,2,2,3,Salaried,4138,0,Owns,37,25,52,100,90,95,80,95,RISK,high
17018,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,1,2,3,Bonus,2742,0,Owns,39,50,53,80,90,95,100,95,RISK,high
17019,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,3,Bonus,4027,1,Rents,21,31,54,90,80,100,95,95,RISK,high
17020,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,2,1,1,Bonus,3643,0,Rents,35,26,75,90,100,95,80,95,RISK,high
17021,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,3,1,Salaried,1855,0,Rents,39,49,60,80,95,100,90,95,RISK,high
17022,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,3,1,1,Bonus,4199,0,Owns,33,40,57,100,80,90,95,95,RISK,high
17023,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,3,2,1,Salaried,358,0,Rents,28,36,56,100,95,80,90,95,RISK,high
17024,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,2,2,1,Salaried,2175,0,Owns,35,49,59,80,95,100,90,95,RISK,high
17025,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,2,1,1,Bonus,2804,0,Owns,26,20,55,80,90,95,100,95,RISK,high
17026,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,3,3,2,Bonus,2793,1,Owns,39,48,52,90,95,80,100,95,RISK,high
17027,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,1,3,1,Salaried,1366,0,Owns,32,33,56,90,80,95,100,95,RISK,high
17028,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,2,3,Salaried,3990,0,Rents,30,23,53,90,100,95,80,95,RISK,high
17029,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,2,1,Salaried,1625,0,Owns,36,38,56,95,90,80,100,95,RISK,high
17030,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,3,1,1,Hourly,1178,0,Owns,15,24,64,95,90,100,80,95,RISK,high
17031,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,1,1,Hourly,2665,0,Rents,20,29,55,95,100,90,80,95,RISK,high
17032,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,3,3,1,Hourly,4144,0,Owns,23,26,51,95,80,90,100,95,RISK,high
17033,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,2,3,1,Hourly,2547,1,Owns,32,36,62,95,80,90,100,95,RISK,high
17034,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,2,1,Hourly,152,1,Owns,34,38,64,90,95,100,80,95,RISK,high
17035,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Bonus,2909,1,Rents,23,31,55,90,100,95,80,95,RISK,high
17036,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,3,2,2,Bonus,2404,1,Owns,27,31,59,90,95,100,80,95,RISK,high
17037,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,1,2,3,Bonus,144,1,Owns,24,47,55,80,90,95,100,95,RISK,high
17038,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,1,2,1,Hourly,2250,0,Owns,26,41,60,100,95,80,90,95,RISK,high
17039,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,1,1,1,Hourly,4826,0,Owns,25,35,73,90,95,80,100,95,RISK,high
17040,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,2,1,1,Salaried,792,0,Owns,28,24,60,90,95,80,100,95,RISK,high
17041,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,3,1,2,Hourly,3429,0,Rents,34,43,57,95,80,90,100,95,RISK,high
17042,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,3,1,2,Hourly,1596,1,Owns,27,25,52,95,90,80,100,95,RISK,high
17043,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,3,3,1,Salaried,83,1,Owns,19,50,53,95,80,100,90,95,RISK,high
17044,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,3,1,3,Salaried,3601,0,Owns,17,31,54,80,90,100,95,95,RISK,high
17045,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,2,1,2,Bonus,861,0,Owns,34,26,75,100,80,95,90,95,RISK,high
17046,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,3,3,3,Salaried,2240,1,Rents,35,49,60,80,95,90,100,95,RISK,high
17047,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Hourly,2384,0,Rents,17,40,57,80,90,100,95,95,RISK,high
17048,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Bonus,2363,1,Rents,29,36,56,90,80,95,100,95,RISK,high
17049,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,3,1,Salaried,4539,0,Owns,24,49,59,80,95,100,90,95,RISK,high
17050,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,1,1,Bonus,489,0,Rents,23,20,55,100,95,80,90,95,RISK,high
17051,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,3,1,3,Bonus,4623,1,Owns,19,48,52,100,90,80,95,95,RISK,high
17052,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,1,1,Salaried,153,1,Owns,15,33,56,95,100,90,80,95,RISK,high
17053,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,3,3,2,Salaried,3954,0,Owns,17,23,53,95,90,100,80,95,RISK,high
17054,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,1,1,Salaried,4742,0,Rents,15,38,56,80,100,95,90,95,RISK,high
17055,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,2,Hourly,3289,0,Rents,35,24,64,100,80,95,90,95,RISK,high
17056,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,2,2,Bonus,3409,1,Rents,30,29,55,100,90,95,80,95,RISK,high
17057,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,3,2,Bonus,3179,0,Rents,21,26,51,90,95,80,100,95,RISK,high
17058,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,2,Bonus,4271,0,Rents,22,36,62,95,90,80,100,95,RISK,high
17059,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Hourly,4605,1,Rents,24,38,64,90,95,80,100,95,RISK,high
17060,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,3,3,3,Salaried,3042,1,Rents,16,31,55,95,80,100,90,95,RISK,high
17061,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,3,3,1,Hourly,170,0,Rents,37,31,59,95,80,100,90,95,RISK,high
17062,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,3,Salaried,2062,0,Rents,20,47,55,90,95,100,80,95,RISK,high
17063,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,2,3,3,Bonus,1962,0,Rents,15,41,60,100,80,90,95,95,RISK,high
17064,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Bonus,1006,0,Owns,27,35,73,95,80,90,100,95,RISK,high
17065,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,3,2,3,Salaried,4555,0,Rents,20,24,60,80,95,90,100,95,RISK,high
