,type,prompt,action1,pDeath,pPain,pBrainInjury,pAirwayBlocked,pInternalBleeding,pExternalBleeding,All Predictors,HRA Strategy,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,SEVERITY_CHANGE,SUPPLIES_USED,ACTION_TARGET_SEVERITY,ACTION_TARGET_SEVERITY_CHANGE,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM,casualty_name,casualty_age,casualty_sex,casualty_rank,injury_type,injury_severity,injury_location,BasicKnowledge,TimePressure,RiskAversion,ProtocolFocus,Fairness,Utilitarianism
267,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,10,10,5
268,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,2,3,10,2
269,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,2,3,10,2
270,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,9,10,7,7
271,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,9,10,7,7
272,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,7,8,3
273,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,7,8,3
274,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,0,10,5
275,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,0,10,5
276,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,9,10,10,6
277,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,9,10,10,6
278,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,8,7,10,2
279,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,8,7,10,2
280,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,8,3,8,7
281,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,8,3,8,7
282,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,3,7,4
283,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,3,7,4
284,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,8,3,10,4
285,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,8,3,10,4
286,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,10,7,4
287,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,10,7,4
288,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,10,7
289,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,10,7
290,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,9,7,7,2
291,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,9,7,7,2
292,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,6
293,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,6
294,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,4,7,7,8
295,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,4,7,7,8
296,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,5,7,10,4
297,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,5,7,10,4
298,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,9,10,10,3
299,MultipleChoice,What do you plan to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,9,10,10,3
300,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,1,10,7,6
301,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,1,10,7,6
302,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,6
303,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,6
304,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,8,0,7,4
305,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,8,0,7,4
306,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,7,10,3
307,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,7,10,3
308,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,0,10,10,6
309,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,0,10,10,6
310,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,10,10,6
311,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,10,10,6
312,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,7,10,6
313,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,7,10,6
314,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,0,10,8
315,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,0,10,8
316,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,6,10,10,5
317,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,6,10,10,5
318,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,7,7,6
319,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,7,7,6
320,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,7,8,6
321,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,7,8,6
322,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,5
323,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,5
324,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,5,3
325,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,5,3
326,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,7,7,4
327,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,7,7,4
328,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,5
329,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,5
330,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,10,7
331,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,10,7
332,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,7,10,7
333,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,7,10,7
334,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,10,10,6
335,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,10,10,6
336,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,3,10,2
337,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,3,10,2
338,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,10,7,2,5
339,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,10,7,2,5
340,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,10,7,10,6
341,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,10,7,10,6
342,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,0,10,6
343,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,0,10,6
344,MultipleChoice,"When you assess all the soldiers further, you estimate that Soldier X would need 6 units of blood,  Soldier Y would need 2 units of blood, and the other four soldiers would need 1 unit each. You  have 6 units of blood. Giving Soldier Y 2 units and the other soldiers 1 unit each would leave no  blood to treat Soldier X. Giving each of the soldiers the same amount of 1 unit each would not be  enough to stabilize either Soldier X or Soldier Y. Any soldier whose condition is not stabilized now  is likely to die. What do you do?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,0,5,6
