index,age,tagged,visited,relationship,rank,conscious,mental_status,breathing,hrpmin,unvisited_count,injured_count,others_tagged_or_uninjured,questioning,assessing,treating,tagging,leaving,hash,action,feedback.count,feedback.MoralDesert.min,feedback.MoralDesert.max,feedback.MoralDesert.average,feedback_delta.MoralDesert.min,feedback_delta.MoralDesert.max,feedback_delta.MoralDesert.average,feedback_delta.count,hint.MoralDesert,treatment
1025,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1026,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1027,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1028,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1029,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1030,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1031,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1032,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1033,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1034,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1035,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,1.0,Nasopharyngeal airway
1036,None,False,False,neutral,None,None,None,None,None,1,0,1,False,True,False,False,False,2128433070369334674,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1037,None,False,True,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,8345651229821540182,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1038,None,False,False,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,-3206631863800661449,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1039,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1040,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1041,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1042,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1043,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1044,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1045,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1046,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1047,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1048,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1049,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1050,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1051,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1052,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1053,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1054,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1055,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1056,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1057,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1058,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1059,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1060,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1061,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1062,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,0.0,Nasopharyngeal airway
1063,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1064,None,False,True,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,8345651229821540182,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1065,None,None,None,None,None,None,None,None,None,1,0,2,True,False,False,False,False,-3308883620960190331,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1066,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1067,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1068,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1069,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1070,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1071,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1072,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1073,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1074,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1075,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1076,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1077,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1078,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1079,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,1.0,Nasopharyngeal airway
1080,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1081,None,False,False,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,2464378659521489621,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1082,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1083,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1084,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1085,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1086,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1087,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1088,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1089,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1090,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1091,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1092,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1093,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1094,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1095,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1096,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1097,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1098,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1099,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1100,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1101,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1102,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1103,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1104,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1105,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,0.0,Nasopharyngeal airway
1106,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1107,None,None,None,None,None,None,None,None,None,2,0,2,True,False,False,False,False,-3588685332014037619,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1108,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1109,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1110,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1111,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1112,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1113,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1114,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1115,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1116,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1117,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1118,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1119,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1120,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
1121,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,1.0,Nasopharyngeal airway
1122,None,False,True,neutral,None,None,None,None,None,1,0,1,False,True,False,False,False,-7003942048526869832,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,0.0,-0.125,-0.0625,1,None,None
1123,None,False,False,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,-3206631863800661449,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1124,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1125,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1126,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1127,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1128,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1129,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1130,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1131,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1132,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1133,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1134,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1135,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1136,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1137,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1138,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1139,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1140,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1141,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1142,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1143,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.375,0.375,0.375,None,None,None,None,0.0,Nasopharyngeal airway
1144,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1145,None,False,True,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,8345651229821540182,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1146,None,False,False,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,-3206631863800661449,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1147,None,None,None,None,None,None,None,None,None,1,0,2,True,False,False,False,False,-3308883620960190331,"{'name': 'SITREP', 'params': {}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1148,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1149,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
1150,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
