probe_id,probe,network_status,expense_type,children_under_4,children_under_12,children_under_18,children_under_26,employment_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,val1,val2,val3,val4,action,kdma,kdma_value
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Bonus,4027,1,Rents,3,4,3,90,95,80,100,95,RISK,high
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,0,1,1,Bonus,1248,1,Rents,7,20,35,4000,2000,1500,6450,2000,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,2,4,4,4,Salaried,3990,0,Rents,53,53,77,15,10,10,20,10,RISK,high
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,4,3,Hourly,2547,1,Owns,55,64,87,200,600,1600,0,0,RISK,high
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,0,1,0,Salaried,1919,0,Owns,4,4,5,1600,600,0,200,200,RISK,high
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,0,0,Bonus,3643,0,Rents,16,13,50,200,0,10,100,10,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,2,1,0,0,Bonus,1139,0,Owns,13,16,31,80,15,40,20,20,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,4,4,4,4,Bonus,1962,0,Rents,35,68,84,15,20,80,40,15,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,3,2,3,Salaried,4742,0,Rents,35,65,80,95,100,90,80,100,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,3,4,2,3,Hourly,4470,1,Owns,36,63,98,60,100,120,0,0,RISK,high
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,3,1,2,Hourly,3429,0,Rents,34,43,57,100,30,50,10,10,RISK,high
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,1,1,Hourly,2246,0,Owns,38,31,59,70,50,80,100,100,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Salaried,4671,1,Rents,15,12,28,80,95,90,100,95,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,1,1,3,Bonus,381,0,Owns,20,38,64,120,0,60,100,0,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,3,4,2,3,Hourly,4470,1,Owns,36,63,98,0,40,200,25,0,RISK,high
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,1,1,Bonus,2363,1,Rents,29,36,56,10,0,100,200,0,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,0,0,0,Hourly,2384,0,Rents,1,7,6,20,10,10,15,10,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,2,0,1,2,Bonus,144,1,Owns,10,19,30,40,20,15,80,20,RISK,high
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,2,0,0,Hourly,4350,0,Rents,7,16,37,30,10,50,100,30,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,3,3,2,2,Hourly,2384,0,Rents,37,67,81,10,20,15,10,10,RISK,high
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,0,0,1,Bonus,4271,0,Rents,9,16,37,10,100,30,50,30,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,3,3,3,2,Salaried,153,1,Owns,36,61,80,0,600,1600,200,0,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,0,2,0,Hourly,2299,1,Owns,13,16,31,0,120,60,100,60,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Salaried,1214,0,Owns,6,17,32,80,70,50,70,70,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,4,4,2,2,Hourly,4350,0,Rents,40,64,87,80,40,15,20,15,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,1,1,Salaried,2240,1,Rents,8,10,10,95,100,90,80,95,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,3429,0,Rents,8,8,6,80,70,70,50,70,RISK,high
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2,1,2,1,Bonus,2793,1,Owns,17,19,27,1500,2000,6450,4000,2000,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,1,2,3,Hourly,1155,0,Rents,16,49,59,200,0,25,40,0,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,2,2,1,Salaried,2175,0,Owns,35,49,59,0,50,30,75,0,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,4,2,4,2,Salaried,1855,0,Rents,63,74,85,20,80,40,15,15,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,4,4,2,2,Bonus,2804,0,Owns,48,51,79,95,90,100,80,100,RISK,high
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,2,3,1,Hourly,2547,1,Owns,32,36,62,1000,4000,1500,6450,1000,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,4,4,2,2,Bonus,2804,0,Owns,48,51,79,10,15,20,10,10,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,1,2,1,Bonus,2810,1,Owns,15,20,35,50,0,75,30,30,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,3,1,2,Hourly,4519,1,Owns,26,50,53,70,70,80,50,80,RISK,high
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,3,3,Salaried,1214,0,Owns,37,67,81,80,50,70,60,80,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,489,0,Rents,3,0,4,95,100,90,80,95,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,4,4,3,2,Salaried,4671,1,Rents,57,53,77,15,10,20,10,10,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,0,1,1,Bonus,144,1,Owns,4,9,4,40,20,80,15,20,RISK,high
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,0,1,0,Hourly,2250,0,Owns,11,17,35,70,80,50,60,70,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,1,2,2,Bonus,3409,1,Rents,30,29,55,40,80,15,20,15,RISK,high
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,4,3,3,4,Salaried,1125,1,Rents,38,53,77,100,50,30,10,10,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,1,3,2,Bonus,3179,0,Rents,21,26,51,15,10,10,20,10,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,1,1,0,Salaried,1625,0,Owns,16,16,31,20,10,10,15,10,RISK,high
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,4,2,Hourly,4144,0,Owns,44,56,75,100,200,10,0,0,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,3,3,3,2,Bonus,2793,1,Owns,39,48,52,200,25,40,0,0,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,4,4,4,4,Bonus,2793,1,Owns,63,73,76,50,70,80,70,80,RISK,high
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,3,2,4,3,Hourly,2299,1,Owns,54,64,80,80,100,70,50,100,RISK,high
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,1,0,1,Salaried,4555,0,Rents,2,1,9,1500,4000,2000,6450,2000,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,1,3,2,Salaried,4038,1,Rents,28,36,62,15,80,20,40,15,RISK,high
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Salaried,4742,0,Rents,5,16,31,100,70,50,80,80,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,0,1,1,Bonus,144,1,Owns,4,9,4,600,0,200,1600,200,RISK,high
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,2,0,1,Hourly,176,1,Rents,9,18,32,50,100,70,80,80,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,2,2,2,1,Salaried,2175,0,Owns,35,49,59,200,0,25,40,0,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,2,3,3,4,Salaried,2062,0,Rents,40,72,79,200,1600,0,600,0,RISK,high
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,3289,0,Rents,8,1,13,50,60,70,80,70,RISK,high
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,0,1,1,Hourly,2183,1,Owns,6,15,48,4000,1000,6450,1500,1500,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,3,4,2,3,Hourly,4519,1,Owns,48,75,77,20,10,10,15,10,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,1,2,Hourly,2183,1,Owns,16,35,73,30,75,0,50,0,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,3,4,3,Hourly,2563,1,Rents,59,56,100,30,0,50,75,0,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,0,0,0,Bonus,2363,1,Rents,6,5,5,0,30,50,75,30,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,3,2,2,3,Salaried,4138,0,Owns,37,25,52,40,0,200,25,0,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,1,0,0,Salaried,358,0,Rents,5,5,5,200,0,40,25,25,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,3,Bonus,381,0,Owns,20,38,64,100,90,80,95,100,RISK,high
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,2,3,2,Bonus,2810,1,Owns,35,49,60,50,80,60,70,80,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,0,0,0,Bonus,2363,1,Rents,12,16,31,40,25,200,0,25,RISK,high
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,2,1,Bonus,3085,0,Rents,9,12,39,10,200,100,0,10,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,2,0,Bonus,1856,1,Rents,14,11,30,80,70,70,50,70,RISK,high
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,1,1,2,Salaried,3990,0,Rents,13,12,28,6450,2000,4000,1500,2000,RISK,high
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,1,1,0,Salaried,3352,1,Rents,6,19,27,1500,4000,6450,1000,1500,RISK,high
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,2,0,1,Hourly,176,1,Rents,9,18,32,2000,4000,1500,6450,2000,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,1,0,0,Hourly,1596,1,Owns,5,2,1,120,60,100,0,60,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,3,4,2,3,Bonus,4199,0,Owns,57,67,81,0,75,50,30,0,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,1,0,0,Hourly,4350,0,Rents,2,5,12,120,60,0,100,60,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,3,2,1,Bonus,4493,1,Owns,39,31,54,80,70,50,70,80,RISK,high
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,0,2,2,Salaried,1235,1,Rents,14,14,34,4000,1000,6450,1500,1500,RISK,high
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,0,0,Bonus,4271,0,Rents,3,5,12,100,10,200,0,10,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,2,1,2,Hourly,2954,1,Owns,39,40,57,120,60,0,100,0,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,0,2,1,Hourly,3561,1,Owns,12,13,26,200,0,1600,600,200,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,3,3,2,4,Bonus,4271,0,Rents,43,64,87,25,0,40,200,0,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,0,1,Salaried,3664,0,Owns,1,6,13,75,30,0,50,30,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,1,0,0,Hourly,1596,1,Owns,5,2,1,0,25,40,200,25,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Hourly,3561,1,Owns,5,2,0,50,80,70,70,70,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,3,3,3,Bonus,1972,1,Owns,62,60,80,120,0,100,60,0,RISK,high
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,3,2,4,3,Hourly,2299,1,Owns,54,64,80,100,30,50,10,10,RISK,high
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,3,1,Hourly,2299,1,Owns,31,36,56,200,1600,0,600,0,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,3,3,1,Hourly,170,0,Rents,37,31,59,10,10,15,20,10,RISK,high
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,0,1,0,Salaried,2175,0,Owns,8,10,8,1000,6450,1500,4000,1500,RISK,high
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,1,1,1,Hourly,2665,0,Rents,20,29,55,100,70,80,50,100,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,3,1,2,Hourly,1596,1,Owns,27,25,52,0,25,200,40,0,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,0,2,0,Hourly,2299,1,Owns,13,16,31,75,50,0,30,30,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,3,1,3,1,Salaried,1366,0,Owns,32,33,56,1600,200,600,0,0,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,2,2,1,Salaried,1625,0,Owns,36,38,56,1600,200,0,600,0,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,2,2,2,1,Salaried,2175,0,Owns,35,49,59,600,0,200,1600,0,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,3,1,3,1,Bonus,2951,0,Owns,26,20,55,1600,0,200,600,0,RISK,high
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,2,2,1,Salaried,3352,1,Rents,18,48,52,10,100,200,0,0,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,0,0,0,Bonus,1006,0,Owns,11,15,48,120,60,100,0,60,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,2,2,4,3,Bonus,1248,1,Rents,39,74,85,40,15,20,80,15,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,3,3,2,2,Hourly,2665,0,Rents,41,58,79,10,20,15,10,10,RISK,high
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,3,1,Salaried,1012,1,Owns,34,26,75,600,0,200,1600,0,RISK,high
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,0,2,1,Bonus,3179,0,Rents,8,13,26,4000,6450,2000,1500,2000,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,4,3,4,3,Hourly,1593,0,Owns,36,55,76,10,15,10,20,10,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,4,4,2,4,Bonus,4623,1,Owns,40,73,76,600,1600,0,200,0,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,2,0,2,Bonus,4623,1,Owns,7,19,27,80,40,20,15,20,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Bonus,3643,0,Rents,8,2,25,95,90,80,100,95,RISK,high
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,1,0,Salaried,1366,0,Owns,7,4,5,200,0,10,100,10,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,3,4,3,Bonus,3179,0,Rents,42,56,75,95,100,90,80,100,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,2,2,Bonus,1962,0,Rents,5,17,35,75,30,50,0,30,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,1,1,Salaried,4742,0,Rents,15,38,56,80,100,95,90,100,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,0,1,1,Salaried,4038,1,Rents,5,5,12,10,15,10,20,10,RISK,high
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,0,0,1,Salaried,1210,0,Rents,9,1,13,4000,1000,1500,6450,1500,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,0,0,0,Hourly,2384,0,Rents,1,7,6,75,0,50,30,30,RISK,high
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,0,0,0,Bonus,3757,0,Rents,1,2,0,1000,6450,4000,1500,1500,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,1,3,2,Bonus,3179,0,Rents,21,26,51,600,1600,200,0,0,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,3,3,1,Salaried,1012,1,Owns,34,26,75,120,0,60,100,0,RISK,high
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,0,1,0,Salaried,4539,0,Owns,3,10,8,1000,1500,4000,6450,1500,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,4,3,4,4,Salaried,4038,1,Rents,51,64,87,70,80,70,50,80,RISK,high
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,2909,1,Rents,9,14,30,50,60,70,80,70,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,1,1,Hourly,1019,1,Owns,8,10,2,90,80,95,100,95,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,0,1,Bonus,861,0,Owns,15,13,50,80,95,90,100,95,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,3,3,3,Salaried,3042,1,Rents,16,31,55,200,600,0,1600,0,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,2,0,1,Hourly,1596,1,Owns,11,13,27,30,0,75,50,30,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,2,0,1,2,Bonus,2742,0,Owns,17,20,28,0,40,25,200,25,RISK,high
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,0,0,0,Bonus,4271,0,Rents,3,5,12,50,100,30,10,30,RISK,high
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,2,2,2,Salaried,1210,0,Rents,38,24,64,4000,1500,6450,1000,1000,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,0,0,0,Hourly,4826,0,Owns,10,15,48,60,0,100,120,60,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,1,3,1,Hourly,2563,1,Rents,35,26,75,20,40,15,80,15,RISK,high
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Hourly,1155,0,Rents,1,10,8,50,70,80,60,70,RISK,high
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,1,1,1,Salaried,153,1,Owns,15,33,56,0,100,10,200,0,RISK,high
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,0,0,0,Hourly,2384,0,Rents,6,17,32,1600,200,0,600,200,RISK,high
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,4,3,4,Hourly,2954,1,Owns,64,67,81,15,20,40,80,15,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,2,Salaried,3990,0,Rents,13,12,28,50,80,70,70,70,RISK,high
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,3,1,2,Hourly,3429,0,Rents,34,43,57,50,70,80,100,100,RISK,high
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,1,1,Salaried,1235,1,Rents,7,4,8,200,10,100,0,10,RISK,high
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,2,1,0,Bonus,3149,0,Owns,6,14,30,50,70,80,60,70,RISK,high
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,3,1,Hourly,1593,0,Owns,16,25,52,1600,200,600,0,0,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,1,Hourly,2954,1,Owns,18,17,32,70,70,50,80,70,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,1,Salaried,4259,1,Rents,1,8,6,80,70,50,70,70,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,4,4,3,3,Bonus,2404,1,Owns,49,60,83,25,200,40,0,0,RISK,high
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,1,0,1,Salaried,3601,0,Owns,1,4,3,40,25,200,0,25,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,1,2,1,Salaried,1622,1,Rents,8,12,35,120,0,100,60,60,RISK,high
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,0,0,Salaried,792,0,Owns,5,1,9,30,50,0,75,30,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,3,2,2,Bonus,489,0,Rents,45,51,79,90,100,95,80,100,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,2,1,0,Bonus,3149,0,Owns,6,14,30,1600,200,600,0,200,RISK,high
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,1,1,1,Salaried,3042,1,Rents,1,4,5,50,10,100,30,30,RISK,high
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,3,3,Hourly,2879,1,Rents,61,60,80,200,0,1600,600,0,RISK,high
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,2,2,3,3,Bonus,3409,1,Rents,54,58,79,50,100,30,10,10,RISK,high
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,0,1,2,Bonus,144,1,Owns,10,19,30,70,80,50,60,70,RISK,high
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,2,2,Bonus,1962,0,Rents,5,17,35,2000,4000,6450,1500,2000,RISK,high
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,0,1,1,Bonus,1962,0,Rents,0,7,9,600,1600,0,200,200,RISK,high
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,3,2,Hourly,2246,0,Owns,62,60,83,10,100,200,0,0,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Salaried,1012,1,Owns,8,2,25,70,80,50,70,70,RISK,high
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,3,4,Bonus,381,0,Owns,41,65,88,200,10,0,100,0,RISK,high
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,4,4,4,Hourly,1019,1,Owns,59,75,77,90,80,95,100,100,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,4,4,4,4,Bonus,1962,0,Rents,35,68,84,0,100,60,120,0,RISK,high
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,2,2,3,Hourly,3289,0,Rents,59,54,88,80,60,70,50,80,RISK,high
2,DEDUCTIBLE,IN-NETWORK,COST IN $,0,0,0,0,Bonus,1006,0,Owns,11,15,48,200,600,0,1600,200,RISK,high
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,0,Bonus,3149,0,Owns,1,3,4,50,70,80,100,80,RISK,high
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,0,1,1,Salaried,1235,1,Rents,7,4,8,20,15,10,10,10,RISK,high
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,0,2,0,Hourly,3681,1,Owns,6,13,27,50,10,30,100,30,RISK,high
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,1,1,1,Salaried,153,1,Owns,15,33,56,60,100,120,0,0,RISK,high
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,489,0,Rents,3,0,4,70,80,70,50,70,RISK,high
