index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,hint,hint.MoralDesert,treatment,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED,NONDETERMINISM.outcome_10.AVERAGE_TIME_USED,NONDETERMINISM.outcome_10.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_10.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_10.PROBABILITY,NONDETERMINISM.outcome_10.JUSTIFICATION.severity,NONDETERMINISM.outcome_10.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_10.SEVERITY
11,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,1575.0,10.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'EXPECTANT'}}",0.3966425,0.0,0.0,0.0,1,3.683000459906368e-18,1,1,1,1,0.0,1,1.8278940466954104e-17,1,1,0.0,1,False,2.3792996461625315e-17,UNRESPONSIVE,1,1,1,1,1,1,1,1.0,1,1,0.9702613998482245,1,1,1,1,1,1,1,1,6.867030135419106e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.544452648203702,no intent,1,0.0,0.5237787111771464,0.018979795298556222,1,RESTRICTED,1,0.193079251984826,1,1,1,none,1,1,1,1.546120173718338e-16,1,1,0.0,1,1,0.18232171342466363,1,1,UNRESPONSIVE,2.0,True,None,1,None,1,EXPECTANT,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
12,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,2362.5,10.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.45155201450633803,0.0,0.0,0.0,1,3.736319815526154e-18,0,0,1,1,0.0,0,2.128198584079803e-17,1,1,0.0,1,False,2.2963559043144818e-17,UNRESPONSIVE,0,1,1,1,1,0,1,1.0,0,1,0.9702613998482245,0,0,0,0,1,0,0,1,7.737500112150126e-17,0,0,0,90.0,0,0,1,neutral,0,1,0,True,1,1,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771464,0.018979795298556222,1,RESTRICTED,1,0.193079251984826,1,0,0,none,1,0,1,1.7994389057578638e-16,1,0,0.0,0,0,0.18232171342466363,0,1,UNRESPONSIVE,2.0,True,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,3020.625,9.0,90.0,27.25,0.1327230198644412,0.5499499999999999,33.5625,1.0,2840.625,31.5625,0.9512195121951219,1316.25,90.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,1,88.91666666666667,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Tourniquet', 'location': 'left calf'}}",0.333766625,1.0836246694508316,0.0160717387316764,0.0,0,2.4488049143735924e-17,0,0,0,0,5.716856438735954e-17,0,4.3215372622724845e-17,0,0,0.0,0,True,2.4278617876836127e-17,SHOCK,0,0,0,0,0,0,0,1.0,0,0,0.9083907292415907,0,0,0,0,0,0,0,0,6.25964416140483e-20,0,0,0,2840.625,0,0,0,neutral,0,0,0,True,0,0,None,0,4.677795356994263,no intent,0,0.9205578552864687,0.00037654463215238077,0.09880538624354533,0,FAST,0,0.4418186648158793,0,0,0,direct,0,0,0,4.0169380432310703e-16,0,0,5.021172554038838e-17,0,0,0.12383361360390632,0,0,PAIN,31.5625,True,None,0,FAST,0,None,None,None,Tourniquet,0.9999,None,0.9999,90.0,None,Damage Per Second 52.5,None,None,None,0.04878048780487805,4725.0,None,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
14,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,6300.0,9.0,120.0,52.5,0.9999,0.9999,52.5,-0.0,6060.0,50.5,1.0,6300.0,120.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,5,48,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,0.0,1,1.9761044989292957e-17,1,1,1,1,5.633452187014108e-17,1,4.2082895145229195e-17,1,1,0.0,1,True,2.5091429964879407e-17,SHOCK,1,1,1,1,1,1,1,1.0,1,1,0.9083907292415907,1,1,1,1,1,1,1,1,6.153517747494471e-20,1,1,1,6060.0,1,1,1,neutral,1,1,1,True,1,1,None,1,4.677795356994263,no intent,1,0.9205578552864687,0.00037654463215238077,0.09880538624354533,1,FAST,1,0.4418186648158793,1,1,1,direct,1,1,1,4.476480812642788e-16,1,1,5.939505338913566e-17,1,1,0.12383361360390632,1,1,PAIN,50.5,True,None,1,FAST,1,None,{'MoralDesert': 0.0},0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
15,1,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,12.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.5365829759455186,0.0,0.0,0.0,0,3.664812736865627e-17,0,0,1,0,3.035856886575965e-17,0,8.618328323556693e-17,0,1,3.4706749590242696e-17,0,None,2.117611525261184e-17,None,0,1,1,0,0,0,0,0.9423982429944374,0,0,0.9230691859105778,0,0,0,0,1,0,0,1,2.7448543127986872e-17,0,0,0,2272.5,0,0,0,neutral,0,0,0,False,1,0,None,0,15.887178841356347,no intent,0,0.9648855357303467,0.15405741138905238,0.41198122856892394,1,None,1,0.3912713004723298,1,0,0,direct,1,0,1,7.357350364188091e-16,0,0,0.0,0,0,0.20004001359673673,0,1,None,50.5,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
16,1,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,1575.0,12.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'IMMEDIATE'}}",0.6496578805240598,0.0,0.0,0.0,1,1.942555907186312e-17,1,1,1,1,5.551115123125783e-17,1,3.700743415417188e-17,1,1,0.0,1,True,2.2804160687390912e-17,SHOCK,1,1,1,1,1,1,1,1.0,1,1,0.9083907292415907,1,1,1,1,1,1,1,1,6.383586710247487e-20,1,1,1,1515.0,1,1,1,neutral,1,1,1,False,1,1,None,1,4.677795356994263,no intent,1,0.9205578552864687,0.0003765446321523808,0.09880538624354535,1,FAST,1,0.4418186648158793,1,1,1,direct,1,1,1,4.089997216533177e-16,1,1,6.625630128930979e-17,1,1,0.12383361360390632,1,1,PAIN,50.5,True,None,1,FAST,1,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
17,0,1,1,True,desert,True,False,False,False,False,seconds,few,low,equal,True,True,True,False,False,2362.5,12.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient B'}}",0.5629309288993836,0.0,0.0,0.0,0,7.725443921475777e-18,0,0,0,0,1.5166672340348706e-17,0,9.561385972127561e-17,0,0,7.991826325114667e-18,0,None,2.788982879120888e-18,None,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,3.308199375474674e-18,0,0,0,90.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,none,0,0,0,7.857285816909101e-16,0,0,1.1872478355701561e-17,0,0,0.03343,0,0,None,2.0,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
18,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,2362.5,12.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.5696605380515142,0.0,0.0,0.0,1,9.719170655190045e-18,0,0,1,0,1.4702337266143672e-17,0,1.0304704024529122e-16,1,1,8.386793845827105e-18,1,None,3.872046818544694e-18,UNRESPONSIVE,0,1,1,1,0,0,0,0.07077786484000001,0,1,0.12400059432111528,0,0,0,0,1,0,0,1,3.2674685581759427e-18,0,0,0,90.0,0,0,1,neutral,0,0,0,False,1,1,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,1,None,1,0.5407521542977808,1,0,0,none,1,0,1,8.305936493136936e-16,1,0,1.1437992110070346e-17,0,0,0.03343,0,1,None,2.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,1575.0,12.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'MINIMAL'}}",0.5900132143877551,0.0,0.0,0.0,1,4.4053027185038145e-18,1,1,1,1,4.439003562545141e-17,1,4.488898062186816e-17,1,1,0.0,1,False,3.4223965926370663e-17,UNRESPONSIVE,1,1,1,1,1,1,1,1.0,1,1,0.9486588464711658,1,1,1,1,1,1,1,1,1.921292722815085e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,4.306825698988571,no intent,1,0.0,0.11202916936833886,0.02573527984072292,1,RESTRICTED,1,0.29206699297884225,1,1,1,none,1,1,1,6.280369834735101e-16,1,1,0.0,1,1,0.2124062432588175,1,1,UNRESPONSIVE,2.0,True,None,1,FAINT,1,MINIMAL,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
20,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1837.5,11.0,35.0,52.5,0.5,0.9999,52.5,1.0,1767.5,50.5,1.0,1837.5,35.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,3,66,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.5361958469230769,0.0,0.0,0.0,0,4.556237765265932e-18,0,1,0,1,8.924382926750467e-17,0,4.136920325887302e-17,0,0,0.0,0,False,3.949312545290813e-17,UNRESPONSIVE,1,0,0,0,1,0,1,1.0,0,0,0.9486588464711658,0,0,0,1,0,0,0,1,2.0044416082555997e-17,0,0,0,70.0,0,0,0,neutral,0,1,0,True,0,0,None,0,4.306825698988571,no intent,0,0.0,0.11202916936833884,0.025735279840722918,0,RESTRICTED,0,0.29206699297884225,0,1,0,none,0,0,0,4.568859068116443e-16,0,0,0.0,0,0,0.2124062432588175,0,0,UNRESPONSIVE,2.0,True,None,1,FAINT,0,None,None,None,Nasopharyngeal airway,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
21,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,6300.0,11.0,120.0,52.5,0.9999,0.9999,52.5,-0.0,6060.0,50.5,1.0,6300.0,120.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,5,48,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,0.0,0,4.583548232527945e-18,0,0,0,0,5.965892922317828e-17,0,7.22706905346116e-17,0,0,0.0,0,False,3.671245656351733e-17,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9486588464711658,0,0,0,0,0,0,0,0,2.055566029182334e-17,0,0,0,240.0,0,0,0,neutral,0,0,0,True,0,0,None,0,4.306825698988571,no intent,0,0.0,0.11202916936833884,0.02573527984072292,0,RESTRICTED,0,0.2920669929788423,0,0,0,none,0,0,0,5.434881111440655e-16,0,0,0.0,0,0,0.2124062432588175,0,0,UNRESPONSIVE,2.0,True,None,0,FAINT,0,None,{'MoralDesert': 1.0},1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22,1,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,1575.0,11.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'DELAYED'}}",0.974342431025375,0.0,0.0,0.0,1,4.163336342344337e-17,1,1,1,1,0.0,1,5.314788097156787e-17,1,1,0.0,1,True,2.6573940485783934e-17,SHOCK,1,1,1,1,1,1,1,1.0,1,1,0.9077215556582927,1,1,1,1,1,1,1,1,8.304356401807479e-19,1,1,1,1515.0,1,1,1,neutral,1,1,1,False,1,1,None,1,6.349946968794728,no intent,1,0.9265955861137354,0.004772656415246141,0.23737855956387705,1,FAST,1,0.44402958726561226,1,1,1,direct,1,1,1,0.0,1,1,0.0,1,1,0.12589723474533132,1,1,PAIN,50.5,True,None,1,None,1,DELAYED,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,2362.5,11.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.5419243666406017,0.0,0.0,0.0,0,7.796364188695689e-18,0,0,1,0,1.657258103309415e-17,0,9.508392218419489e-17,0,1,7.35813541758442e-18,0,None,4.132944638959757e-18,None,0,1,1,0,0,0,0,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,1,0,0,1,3.15955881722616e-18,0,0,0,90.0,0,0,0,neutral,0,0,0,False,1,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,1,None,1,0.5407521542977808,1,0,0,none,1,0,1,7.964975219696948e-16,0,0,1.3170326982163683e-17,0,0,0.03343,0,1,None,2.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
24,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,1575.0,11.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'IMMEDIATE'}}",0.5374382276928393,0.0,0.0,0.0,1,5.346032322391621e-18,1,1,1,1,0.0,1,4.3629252941465173e-17,1,1,0.0,1,False,3.3828225648914804e-17,UNRESPONSIVE,1,1,1,1,1,1,1,1.0,1,1,0.9486588464711658,1,1,1,1,1,1,1,1,2.316816368585544e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,4.306825698988571,no intent,1,0.0,0.11202916936833884,0.025735279840722918,1,RESTRICTED,1,0.29206699297884225,1,1,1,none,1,1,1,6.548777421805436e-16,1,1,0.0,1,1,0.2124062432588175,1,1,UNRESPONSIVE,2.0,True,None,1,FAINT,1,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
25,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,9056.25,10.0,175.0,51.5,0.9999,0.9999,51.75,1.0,8837.5,50.5,0.5128205128205128,10200.0,200.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.46419626923076923,0.0,5.621832816402975e-17,0.0,0,3.643025202986047e-18,0,0,0,0,0.0,0,4.262965801406529e-17,0,0,0.0,0,False,2.863136037357894e-17,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9486588464711658,0,0,0,0,0,0,0,0,1.805343751126706e-17,0,0,0,218.75,0,0,0,neutral,0,0,0,True,0,0,None,0,4.306825698988572,no intent,0,0.0,0.11202916936833884,0.025735279840722918,0,RESTRICTED,0,0.29206699297884225,0,0,0,none,0,0,0,4.2666711178830267e-16,0,0,0.0,0,0,0.2124062432588175,0,0,UNRESPONSIVE,1.25,True,None,0,FAINT,0,None,None,None,Hemostatic gauze,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,150.0,7875.0,Damage Per Second 50.5,0.9999,0.05128205128205128,Damage Per Second 52.5,0.41025641025641024,7650.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,150.0,0.02564102564102564,200.0,0.9999,10500.0,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,Damage Per Second 52.5,0.9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None
