index,age,tagged,visited,relationship,rank,conscious,mental_status,breathing,hrpmin,avpu,intent,directness_of_causality,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,pDeath,pPain,pBrainInjury,pAirwayBlocked,pInternalBleeding,pExternalBleeding,entropy,entropyDeath,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,ACTION_TARGET_SEVERITY,ACTION_TARGET_SEVERITY_CHANGE,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,entropy.stdev,entropyDeath.stdev,pDeath.stdev,pPain.stdev,pBrainInjury.stdev,pAirwayBlocked.stdev,pInternalBleeding.stdev,pExternalBleeding.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,category,HRA Strategy.time-system.satisfactory,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-system.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.time-system.tallying,HRA Strategy.time-resources-system.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.one-bounce,HRA Strategy.time-system.exhaustive,HRA Strategy.time-resources.tallying,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-system.tallying,HRA Strategy.time-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.satisfactory,HRA Strategy.resources-system.take-the-best,hint.MoralDesert,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.resources-risk_reward_ratio.satisfactory,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.one-bounce,hint,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.exhaustive,treatment,HRA Strategy.resources-system.satisfactory,HRA Strategy.time-resources.take-the-best,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources.one-bounce,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-system.take-the-best,HRA Strategy.time-resources-system.exhaustive,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH
11,None,False,False,neutral,None,None,None,None,None,None,None,None,2,2,2,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,0.12400059432111528,0.1196823489555658,0.03343,0.02577303244000003,0.06876893242,0.07077786484000001,9.66603181730909,0.5407521542977807,202.5,12.0,45.0,4.5,0.0,0.0,4.5,-0.0,67.5,1.5,67.5,1.5,1.0,202.5,45.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.5,0.0,0.0,5.333921744073993e-16,2.4207186227365332e-17,1.6975063980552148e-17,1.4358594009009087e-17,5.517360759402936e-18,3.577718153381098e-18,8.025468768853033e-18,6.904683865253634e-18,0.0,None,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,None,0,0,0,0,1,0,0,None,1,0,None,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
12,None,False,True,neutral,None,True,AGONY,NORMAL,FAST,PAIN,None,None,2,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,0.9444134069191895,1.0,0.14236084057728515,0.0022618308561169797,0.05948697720386245,1.0,4.538304804020317,0.30967028063994306,135.0,12.0,30.0,4.5,0.0,0.0,4.5,-0.0,45.0,1.5,45.0,1.5,1.0,135.0,30.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'EXPECTANT'}}",0.5,0.0,0.0,3.8949200278671956e-16,4.262965801406529e-17,0.0,0.0,1.4054582041007438e-17,2.405628631302116e-19,1.0971354589302191e-17,0.0,0.0,EXPECTANT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13,None,False,False,neutral,None,None,None,None,None,None,None,None,1,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,False,False,0.12400059432111527,0.11968234895556581,0.03343,0.02577303244000003,0.06876893242,0.07077786484000001,9.66603181730909,0.5407521542977807,90.0,11.0,20.0,4.5,0.0,0.0,4.5,1.0,30.0,1.5,30.0,1.5,1.0,90.0,20.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient C', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.5,0.0,0.0,3.9720546451956367e-16,4.067274833957893e-17,1.4572546707839763e-17,1.1997413144485235e-17,4.7623900736402915e-18,3.163821656496755e-18,7.08346972097596e-18,6.206335383118182e-18,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.5,None,None,None,None,None,None,None,{'MoralDesert': 0.5},None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
14,None,False,False,neutral,None,None,None,None,None,None,None,None,2,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.12400059432111528,0.1196823489555658,0.03343,0.02577303244000003,0.06876893242,0.07077786484000001,9.66603181730909,0.5407521542977807,618.75,11.0,166.66666666666666,3.5,0.0,0.0,3.7125000000000004,1.0,118.75,0.7125,250.0,1.5,0.46153846153846156,675.0,200.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right bicep'}}",0.5,0.0,0.0,7.563999446814763e-16,2.967195843610875e-17,1.3173660677582393e-17,1.3530305430528984e-17,2.954687283912017e-18,3.753309337182284e-18,8.789131835893622e-18,6.5868303387911965e-18,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Hemostatic gauze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.0,None,Damage Per Second 4.5,0.0,None,None,Damage Per Second 3.0,0.15384615384615385,0.38461538461538464,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,150.0,0.0,None,150.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,506.25,0.0,None
15,None,False,False,neutral,None,None,None,None,None,None,None,None,2,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.12400059432111528,0.1196823489555658,0.03343,0.02577303244000003,0.06876893242,0.07077786484000001,9.66603181730909,0.5407521542977807,303.75,11.0,90.0,3.0,0.0,0.0,3.375,1.0,33.75,0.375,135.0,1.5,1.0,303.75,90.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,1,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Tourniquet', 'location': 'right bicep'}}",0.5,0.0,0.0,4.3892400495544845e-16,2.7432750309715528e-17,1.6510229539753912e-17,1.3858517553935294e-17,6.2428288208821636e-18,3.914322655548383e-18,8.993636329462293e-18,8.973804692694734e-18,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Tourniquet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
16,None,None,None,None,None,None,None,None,None,None,None,None,3,3,3,False,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,False,False,None,None,None,None,None,None,None,None,202.5,12.0,45.0,4.5,0.0,0.0,4.5,-0.0,None,None,67.5,1.5,1.0,202.5,45.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {}}",0.5,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
17,None,False,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,0,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,False,False,0.9393493087474771,1.0,0.14473396314178308,0.026492028319688773,0.1395449619399942,1.0,7.202047756559406,0.33002252331296705,135.0,12.0,30.0,4.5,0.0,0.0,4.5,-0.0,45.0,1.5,45.0,1.5,1.0,135.0,30.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient C', 'category': 'IMMEDIATE'}}",0.5,0.0,0.0,7.111118529805044e-16,6.396164641682371e-17,5.621832816402975e-17,0.0,3.4932854584690087e-17,5.5863403201864925e-18,2.703452833850468e-17,0.0,0.0,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
18,None,False,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,0,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,0.9393493087474771,1.0,0.1447339631417831,0.026492028319688773,0.1395449619399942,1.0,7.202047756559405,0.33002252331296705,135.0,12.0,30.0,4.5,0.0,0.0,4.5,-0.0,45.0,1.5,45.0,1.5,1.0,135.0,30.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'EXPECTANT'}}",0.5,0.0,0.0,8.015257576876796e-16,6.063641932350253e-17,4.831625542869806e-17,0.0,3.7386605188454905e-17,4.908861555497182e-18,2.6214629905177862e-17,0.0,0.0,EXPECTANT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19,None,False,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,0,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,0.9393493087474771,1.0,0.1447339631417831,0.026492028319688773,0.1395449619399942,1.0,7.202047756559406,0.33002252331296705,135.0,12.0,30.0,4.5,0.0,0.0,4.5,-0.0,45.0,1.5,45.0,1.5,1.0,135.0,30.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'IMMEDIATE'}}",0.5,0.0,0.0,5.575671662810539e-16,6.276259565495747e-17,5.646012854083702e-17,0.0,4.230026304588306e-17,5.8896592017817275e-18,2.5807193606669783e-17,0.0,0.0,IMMEDIATE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
20,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,0,2,2,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,False,False,0.9393493087474771,1.0,0.1447339631417831,0.026492028319688776,0.1395449619399942,1.0,7.202047756559406,0.33002252331296705,202.5,12.0,45.0,4.5,0.0,0.0,4.5,-0.0,67.5,1.5,67.5,1.5,1.0,202.5,45.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient C'}}",0.5,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,2.1697531548419456e-17,5.204170427930421e-18,1.962615573354719e-17,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
21,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,0,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.9393493087474771,1.0,0.1447339631417831,0.026492028319688773,0.13954496193999422,1.0,7.202047756559405,0.33002252331296705,137.8125,11.0,40.833333333333336,3.0,0.0,0.0,3.375,1.0,15.3125,0.375,61.25,1.5,0.6111111111111112,101.25,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Pressure bandage', 'location': 'right bicep'}}",0.5,0.0,0.0,7.872860234207465e-16,7.709000935711847e-17,5.93439168722175e-17,0.0,2.7506641657879385e-17,3.591218777262745e-18,1.436487510905098e-17,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Pressure bandage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.4375,None,Damage Per Second 3.0,0.0,None,None,Damage Per Second 3.0,0.16666666666666666,0.2222222222222222,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,0.0,None,42.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,168.75,0.0,None
22,None,False,False,neutral,None,None,None,None,None,None,None,None,2,2,2,False,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,True,True,0.12400059432111527,0.1196823489555658,0.03343,0.02577303244000003,0.06876893242,0.07077786484000001,9.66603181730909,0.5407521542977807,202.5,12.0,45.0,4.5,0.0,0.0,4.5,-0.0,67.5,1.5,67.5,1.5,1.0,202.5,45.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient A'}}",0.5,0.0,0.0,5.977120410500159e-16,2.977552579615012e-17,1.7229104722445884e-17,1.3314093302302448e-17,5.212347569874722e-18,3.88837755363897e-18,8.728724715705724e-18,7.65833626560281e-18,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1,None,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23,None,False,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,2,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,0.939349308747477,1.0,0.1447339631417831,0.026492028319688773,0.1395449619399942,1.0,7.202047756559405,0.33002252331296705,135.0,12.0,30.0,4.5,0.0,0.0,4.5,-0.0,45.0,1.5,45.0,1.5,1.0,135.0,30.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'MINIMAL'}}",0.5,0.0,0.0,7.894302471558835e-16,6.858866435126061e-17,5.661048867003676e-17,0.0,3.84258544563017e-17,5.815852873680766e-18,2.440807918423293e-17,0.0,0.0,MINIMAL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
24,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,2,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9393493087474771,1.0,0.1447339631417831,0.026492028319688776,0.13954496193999422,1.0,7.202047756559406,0.330022523312967,137.8125,11.0,40.833333333333336,3.0,0.0,0.0,3.375,1.0,15.3125,0.375,61.25,1.5,0.7333333333333333,101.25,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Pressure bandage', 'location': 'left bicep'}}",0.5,0.0,0.0,0.0,0.0,7.850462293418876e-17,0.0,7.850462293418876e-17,0.0,1.962615573354719e-17,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Pressure bandage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.4375,None,Damage Per Second 3.0,0.0,None,None,Damage Per Second 3.0,0.06666666666666667,0.2,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,0.0,None,42.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,168.75,0.0,None
25,None,False,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,2,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,False,False,0.9393493087474771,1.0,0.14473396314178308,0.026492028319688773,0.1395449619399942,1.0,7.202047756559405,0.33002252331296705,135.0,12.0,30.0,4.5,0.0,0.0,4.5,-0.0,45.0,1.5,45.0,1.5,1.0,135.0,30.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient C', 'category': 'IMMEDIATE'}}",0.5,0.0,0.0,6.629541602728918e-16,7.084082981850749e-17,5.629858277757082e-17,0.0,3.5626949691222813e-17,5.084390224590556e-18,1.9904554826606253e-17,0.0,0.0,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
26,None,None,None,None,None,None,None,None,None,None,None,None,2,3,3,False,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,False,False,None,None,None,None,None,None,None,None,202.5,12.0,45.0,4.5,0.0,0.0,4.5,-0.0,None,None,67.5,1.5,1.0,202.5,45.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {}}",0.5,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
27,None,False,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,0,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,0.9393493087474771,1.0,0.1447339631417831,0.026492028319688773,0.1395449619399942,1.0,7.202047756559405,0.33002252331296705,135.0,12.0,30.0,4.5,0.0,0.0,4.5,-0.0,45.0,1.5,45.0,1.5,1.0,135.0,30.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'MINIMAL'}}",0.5,0.0,0.0,7.240240293542403e-16,6.902687349551445e-17,5.568993156924729e-17,0.0,3.737124353754828e-17,5.6426918093042246e-18,2.875239557666783e-17,0.0,0.0,MINIMAL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
28,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,0,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9393493087474771,1.0,0.1447339631417831,0.026492028319688773,0.1395449619399942,1.0,7.202047756559406,0.3300225233129671,137.8125,11.0,40.833333333333336,3.0,0.0,0.0,3.375,1.0,15.3125,0.375,61.25,1.5,0.6153846153846154,101.25,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Pressure bandage', 'location': 'left bicep'}}",0.5,0.0,0.0,4.586533637279209e-16,9.121412916732177e-17,5.733167046599012e-17,0.0,3.7921335575229097e-17,3.800588715305073e-18,3.0404709722440586e-17,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Pressure bandage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.75,None,Damage Per Second 3.0,0.0,None,None,Damage Per Second 3.0,0.07692307692307693,0.3076923076923077,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,42.5,0.0,None,50.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,143.4375,0.0,None
