index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,hint,treatment,hint.MoralDesert
71,0,1,1,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,140.0,11.0,35.0,4.0,0.0,0.0,4.0,1.0,70.0,2.0,1.0,140.0,35.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.0,0.0,0.0,0.0,0,6.35024757530473e-17,0,0,0,0,2.145509341907984e-17,0,0.0,0,0,0.0,0,False,2.1321692581194446e-17,UNRESPONSIVE,0,0,0,0,0,0,0,0.0,0,0,0.829139253725335,0,0,0,0,0,0,0,0,3.1272103020369925e-17,0,0,0,70.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.582281303889831,no intent,0,0.0,0.16981647598510383,0.5706259506815796,0,NONE,0,0.6596700192093777,0,0,0,somewhat indirect,0,0,0,1.6877986787424516e-16,0,0,0.0,0,0,0.18231038200943836,0,0,UNRESPONSIVE,2.0,True,None,0,NONE,0,None,{'MoralDesert': 0.0},Nasopharyngeal airway,0.0
72,0,1,1,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,120.0,12.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'IMMEDIATE'}}",0.4469642857142857,0.0,0.0,0.0,1,5.984755178799098e-17,1,1,1,1,1.4835979218054374e-17,1,0.0,1,1,0.0,1,False,1.987940692670133e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.1360402986847635e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815795,1,NONE,1,0.6596700192093777,1,1,1,none,1,1,1,0.0,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,IMMEDIATE,None,None,None
73,0,1,1,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,120.0,12.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'MINIMAL'}}",0.4802,0.0,0.0,0.0,1,5.589500350410154e-17,1,1,1,1,1.570092458683775e-17,1,3.14018491736755e-17,1,1,0.0,1,False,2.2436900513377018e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.3382130678524704e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815795,1,NONE,1,0.6596700192093777,1,1,1,somewhat indirect,1,1,1,2.1903338192877225e-16,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,MINIMAL,None,None,None
74,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.0,12.0,120.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,120.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,0.0,0,8.35796264069979e-18,0,0,0,0,1.556284317671625e-17,0,9.719530953214083e-17,0,0,6.967716264540061e-18,0,None,3.9031427394218506e-18,None,1,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,3.2002574247052706e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,none,0,0,0,6.776069944681562e-16,0,0,1.1898156155000383e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,{'MoralDesert': 1.0},None,1.0
75,1,0,1,True,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,True,True,0.0,12.0,45.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,45.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient A'}}",0.5431134485494488,0.0,0.0,0.0,0,8.037221544707875e-18,0,0,0,1,1.451502734387791e-17,0,1.0076012737726744e-16,0,0,8.5034731446917e-18,0,None,4.28864470015369e-18,None,0,0,0,0,1,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,3.122435658593864e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,intend major harm,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,direct,0,0,0,7.71917154294669e-16,0,0,1.1588496420825244e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,None,None,None
76,1,0,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,0.0,12.0,45.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,45.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.527068577215625,0.0,0.0,0.0,0,8.045185067720384e-18,0,0,1,0,1.603021609747657e-17,0,1.0147005250396474e-16,0,1,8.001932118655822e-18,0,None,3.7014004493176905e-18,None,0,1,1,0,0,1,1,0.07077786484000001,0,0,0.12400059432111528,1,0,0,0,1,0,0,1,3.2813577099765256e-18,0,0,1,0.0,0,0,0,neutral,0,1,0,False,1,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,1,None,1,0.5407521542977808,1,0,0,none,1,0,1,7.771355191348683e-16,0,0,1.1730737220404692e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None
77,1,0,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'IMMEDIATE'}}",0.574488758882353,0.0,0.0,0.0,1,3.643546309833246e-17,1,1,1,1,4.705327004346216e-17,1,4.467247772604635e-17,1,1,0.0,1,True,2.241339363116118e-17,SHOCK,1,1,1,1,1,1,1,0.0,1,1,0.3707641592507672,1,1,1,1,1,1,1,1,1.8296860692602683e-20,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,8.19709836447257,no intent,1,0.1986980683148998,0.00010076590125681011,0.3225934100268429,1,FAST,1,0.9512570279173076,1,1,1,none,1,1,1,5.757205588282982e-16,1,1,3.305043659218817e-17,1,1,0.2647343987204261,1,1,VOICE,2.0,True,None,1,FAST,1,IMMEDIATE,None,None,None
78,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,40.0,11.0,20.0,2.0,0.0,0.0,2.0,1.0,40.0,2.0,1.0,40.0,20.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.3947436519565217,0.0,0.0,0.0,1,3.901889624704594e-17,1,1,0,1,5.258149164903301e-17,1,4.682267549645513e-17,1,0,0.0,1,True,2.4923272254055972e-17,SHOCK,1,0,1,1,1,1,1,0.0,1,1,0.3707641592507672,1,1,1,1,0,1,1,1,2.1129906897835176e-20,1,1,1,40.0,1,1,1,neutral,1,1,1,True,1,1,None,1,8.19709836447257,no intent,1,0.1986980683148998,0.00010076590125681011,0.3225934100268429,1,FAST,0,0.9512570279173076,1,1,1,none,1,1,1,3.703960055238205e-16,1,1,3.0673915553132773e-17,1,1,0.2647343987204261,1,1,VOICE,2.0,True,None,1,FAST,1,None,None,Pain Medications,None
79,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,240.0,11.0,120.0,2.0,0.0,0.0,2.0,-0.0,240.0,2.0,1.0,240.0,120.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,0.0,1,2.967195843610875e-17,1,1,1,1,3.830633362413595e-17,1,0.0,1,1,0.0,1,True,0.0,SHOCK,1,1,1,1,1,1,1,0.0,1,1,0.3707641592507673,1,1,1,1,1,1,1,1,1.536712135346036e-20,1,1,1,240.0,1,1,1,neutral,1,1,1,True,1,1,None,1,8.19709836447257,no intent,1,0.1986980683148998,0.00010076590125681011,0.32259341002684283,1,FAST,1,0.9512570279173076,1,1,1,none,1,1,1,6.713997766802522e-16,1,1,3.204937810639273e-17,1,1,0.2647343987204261,1,1,VOICE,2.0,True,None,1,FAST,1,None,{'MoralDesert': 1.0},None,1.0
80,1,0,1,True,desert,True,False,False,False,False,seconds,few,low,equal,True,True,True,False,False,0.0,12.0,45.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,45.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient B'}}",0.5014719936157376,0.0,0.0,0.0,0,8.465095122826218e-18,0,0,0,1,1.3280962720433405e-17,0,9.511360460655625e-17,0,0,7.746004125522815e-18,0,None,4.052750829915379e-18,None,0,0,0,0,1,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,3.2485849179849772e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,none,0,0,0,7.456081022278867e-16,0,0,1.2030561242146379e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,None,None,None
81,1,0,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,0.0,12.0,45.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,45.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.6028135581988764,0.0,0.0,0.0,1,6.7593783794065955e-18,0,0,1,0,1.3278330718342777e-17,0,1.0435828602086763e-16,1,1,8.321473388093874e-18,1,None,3.22327425994855e-18,UNRESPONSIVE,0,1,1,1,0,1,1,0.07077786484000001,0,1,0.12400059432111528,1,0,0,0,1,0,0,1,3.113649725656212e-18,0,0,1,0.0,0,0,1,neutral,0,1,0,False,1,1,None,0,9.666031817309092,no intent,0,0.1196823489555658,0.025773032440000027,0.06876893242,1,None,1,0.5407521542977808,1,0,0,none,1,0,1,7.022384129018523e-16,1,0,1.2912155582407156e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None
82,1,0,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'EXPECTANT'}}",0.5520892288888889,0.0,0.0,0.0,1,3.9337024431443924e-17,1,1,1,1,5.104850294715983e-17,1,4.6443961262081255e-17,1,1,0.0,1,True,2.2871206432121825e-17,SHOCK,1,1,1,1,1,1,1,0.0,1,1,0.3707641592507672,1,1,1,1,1,1,1,1,2.395770963567772e-20,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,8.19709836447257,no intent,1,0.1986980683148998,0.00010076590125681011,0.3225934100268429,1,FAST,1,0.9512570279173076,1,1,1,none,1,1,1,5.022357107975286e-16,1,1,3.4258260615967216e-17,1,1,0.2647343987204261,1,1,VOICE,2.0,True,None,1,FAST,1,EXPECTANT,None,None,None
83,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,240.0,12.0,120.0,2.0,0.0,0.0,2.0,-0.0,240.0,2.0,1.0,240.0,120.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,0.0,0,8.68937328275173e-18,0,0,0,0,1.476909464321429e-17,0,9.913666762465607e-17,0,0,5.333970173783449e-18,0,None,3.673703851575031e-18,None,1,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,0,3.5857734082816475e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,intend major harm,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,direct,0,0,0,7.374523219057503e-16,0,0,1.476909464321429e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,{'MoralDesert': 0.0},None,0.0
84,2,0,2,True,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,False,False,0.0,12.0,45.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,45.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {}}",0.5433007935245558,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
85,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.0,12.0,120.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,120.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,0.0,0,8.354143323601518e-18,0,0,0,0,1.6959402113662905e-17,0,8.678666255499767e-17,0,0,8.514525437684427e-18,0,None,4.053811833778388e-18,UNRESPONSIVE,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,0,3.3642876773778322e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.02577303244000003,0.06876893242,0,None,0,0.5407521542977808,0,0,0,none,0,0,0,7.749040014330095e-16,0,0,1.204486743935476e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,{'MoralDesert': 1.0},None,1.0
86,1,0,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,0.0,12.0,45.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,45.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.5932621083081875,0.0,0.0,0.0,1,9.002785742888313e-18,0,0,1,0,1.5819930763210847e-17,0,1.0551710752393949e-16,1,1,7.566089779609298e-18,1,None,3.2040775200269373e-18,UNRESPONSIVE,0,1,1,1,0,1,1,0.07077786484000001,0,1,0.12400059432111528,1,0,0,0,1,0,0,1,3.197758526765681e-18,0,0,1,0.0,0,0,1,neutral,0,1,0,False,1,1,None,0,9.666031817309092,intend major harm,0,0.11968234895556579,0.025773032440000027,0.06876893242,1,None,1,0.5407521542977808,1,0,0,direct,1,0,1,7.165452543236438e-16,1,0,1.2333040064637746e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None
87,1,0,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'EXPECTANT'}}",0.500559294498125,0.0,0.0,0.0,1,8.756227205518163e-18,1,1,1,1,2.0945108896812776e-17,1,6.926586214672575e-17,1,1,0.0,1,True,2.8449572120574146e-17,SHOCK,1,1,1,1,1,1,1,0.0,1,1,0.2027805099941383,1,1,1,1,1,1,1,1,5.71130792862813e-20,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,6.625410859918466,intend major harm,1,0.1366128954440825,0.0003245990204269545,0.06087868861884316,1,NORMAL,1,0.7274543794427133,1,1,1,direct,1,1,1,4.166824822412303e-16,1,1,1.3021327570038447e-17,1,1,0.325092685792288,1,1,VOICE,2.0,True,None,1,FAST,1,EXPECTANT,None,None,None
88,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,240.0,12.0,120.0,2.0,0.0,0.0,2.0,-0.0,240.0,2.0,1.0,240.0,120.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,0.0,0,1.027376341317392e-17,0,0,0,0,1.5529810399805178e-17,0,1.0189539233680475e-16,0,0,8.51961538171952e-18,0,None,3.3366718159932857e-18,UNRESPONSIVE,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,0,3.021125913006699e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.1196823489555658,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,none,0,0,0,7.413479525975943e-16,0,0,1.3720616399557179e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,{'MoralDesert': 1.0},None,1.0
89,0,1,1,True,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,True,True,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient A'}}",0.5514591448684211,0.0,0.0,0.0,0,7.147958104803464e-18,0,0,0,1,1.8460895778565144e-17,0,9.802183909819236e-17,0,0,9.910308189029224e-18,0,None,4.00759668014883e-18,None,0,0,0,0,1,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,3.84181300094917e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,intend major harm,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,direct,0,0,0,7.653459806937699e-16,0,0,1.0784038448655225e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,None,None,None
90,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,240.0,12.0,120.0,2.0,0.0,0.0,2.0,-0.0,240.0,2.0,1.0,240.0,120.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,0.0,0,8.572142952683189e-18,0,0,0,0,1.477737547746759e-17,0,9.939680235194691e-17,0,0,8.308861599727087e-18,0,None,3.579782333192641e-18,UNRESPONSIVE,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,0,3.694343869366897e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,intend major harm,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,direct,0,0,0,8.035249281256625e-16,0,0,1.2135055274575113e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,{'MoralDesert': 0.0},None,0.0
91,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.0,12.0,120.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,120.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,0.0,0,8.966379560783639e-18,0,0,0,0,1.5217755205765145e-17,0,9.894505562742147e-17,0,0,8.019773683990769e-18,0,None,4.01112427045934e-18,UNRESPONSIVE,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,3.0251023318810305e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,intend major harm,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,direct,0,0,0,7.539981694053621e-16,0,0,1.2666278437943332e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,{'MoralDesert': 0.0},None,0.0
