index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,hint,hint.MoralDesert,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,treatment,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED
11,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,2082.5,11.0,40.833333333333336,50.5,0.30782312925170063,0.9998999999999999,51.0,1.0,2062.0833333333335,50.5,0.8571428571428571,1530.0,30.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,3,76.28571428571429,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Pressure bandage', 'location': 'right face'}}",0.4306929285714286,5.437961803049794,0.09325022909471842,0.0,0,9.576583406033987e-18,0,0,0,0,2.2662332591841973e-17,0,1.18687833744435e-16,0,0,9.576583406033987e-18,0,None,4.788291703016994e-18,None,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,0,3.3858335335025983e-18,0,0,0,20.416666666666668,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,none,0,0,0,0.0,0,0,1.049062151062894e-17,0,0,0.03343,0,0,None,0.5,False,None,0,None,0,None,None,None,0.75,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.75,50.0,2167.5,Damage Per Second 50.5,0.5,0.047619047619047616,Damage Per Second 50.5,0.09523809523809523,Pressure bandage,2550.0,0.5,probability burn death: 0.0 % probability bleed out: 75.0 % probability asphixia: 0.0 % probability death: 75.0 %,42.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None
12,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,1575.0,11.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'MINIMAL'}}",0.4037502794,0.0,0.0,0.0,1,3.611114878416624e-18,1,1,1,1,0.0,1,1.7699847578072257e-17,1,1,0.0,1,False,2.6184557666721352e-17,UNRESPONSIVE,1,1,1,1,1,1,1,1.0,1,1,0.9702613998482245,1,1,1,1,1,1,1,1,7.50256706121029e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.544452648203702,no intent,1,0.0,0.5237787111771464,0.018979795298556222,1,RESTRICTED,1,0.193079251984826,1,1,1,none,1,1,1,2.4592546852033085e-16,1,1,0.0,1,1,0.18232171342466363,1,1,UNRESPONSIVE,2.0,True,None,1,None,1,MINIMAL,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,6300.0,11.0,120.0,52.5,0.9999,0.9999,52.5,-0.0,6060.0,50.5,1.0,6300.0,120.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,5,48,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,0.0,0,3.2529371941204598e-18,0,0,0,0,0.0,0,1.795124234714603e-17,0,0,0.0,0,False,1.877385862310352e-17,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9702613998482245,0,0,0,0,0,0,0,0,7.616067116634044e-17,0,0,0,240.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771464,0.018979795298556222,0,RESTRICTED,0,0.19307925198482598,0,0,0,none,0,0,0,2.0934566115783667e-16,0,0,0.0,0,0,0.18232171342466363,0,0,UNRESPONSIVE,2.0,True,None,0,None,0,None,{'MoralDesert': 1.0},1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
14,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,6300.0,12.0,120.0,52.5,0.9999,0.9999,52.5,-0.0,6060.0,50.5,1.0,6300.0,120.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,5,48,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,0.0,0,4.591907264108303e-18,0,0,0,0,6.775215424900442e-17,0,6.095486193784328e-17,0,0,0.0,0,False,3.1562171358921894e-17,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9486588464711658,0,0,0,0,0,0,0,0,2.214855994582506e-17,0,0,0,240.0,0,0,0,neutral,0,0,0,True,0,0,None,0,4.306825698988572,no intent,0,0.0,0.11202916936833884,0.02573527984072292,0,RESTRICTED,0,0.2920669929788423,0,0,0,none,0,0,0,5.083502254453434e-16,0,0,0.0,0,0,0.21240624325881752,0,0,UNRESPONSIVE,2.0,True,None,0,FAINT,0,None,{'MoralDesert': 1.0},1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
15,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,6300.0,12.0,120.0,52.5,0.9999,0.9999,52.5,-0.0,6060.0,50.5,1.0,6300.0,120.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,5,48,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,0.0,0,8.10148760259415e-18,0,0,0,0,1.5501589033636676e-17,0,1.0336982199822133e-16,0,0,6.736903636366127e-18,0,None,3.2313756908028383e-18,None,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,2.9177566230017516e-18,0,0,0,240.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,none,0,0,0,7.476270427399718e-16,0,0,1.1266377824469448e-17,0,0,0.03343,0,0,None,2.0,False,None,0,None,0,None,{'MoralDesert': 1.0},1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
16,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,8575.0,11.0,166.66666666666666,51.166666666666664,0.9998999999999999,0.9998999999999999,51.45,1.0,8416.666666666666,50.5,0.7142857142857143,7650.0,150.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.3395442446599959,0.0,5.4663602968277986e-17,0.0,0,7.146070548419942e-18,0,1,0,1,2.170873605809905e-17,0,1.0407639933885849e-16,0,0,6.2764656925485474e-18,0,None,5.502275448451548e-18,None,1,0,0,0,1,0,1,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,0,3.75957830648793e-18,0,0,0,158.33333333333334,0,0,0,neutral,0,1,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,1,0,none,0,0,0,8.033876086462141e-16,0,0,1.249468080914029e-17,0,0,0.03343,0,0,None,0.9500000000000001,False,None,0,None,0,None,None,None,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,150.0,10200.0,Damage Per Second 52.5,0.9999,0.21428571428571427,Damage Per Second 50.5,0.07142857142857142,Hemostatic gauze,7875.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,200.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
17,1,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,1575.0,11.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'DELAYED'}}",0.26584283639975004,0.0,0.0,0.0,1,3.469446951953614e-18,1,1,1,1,0.0,1,1.6024689053196365e-17,1,1,0.0,1,False,0.0,UNRESPONSIVE,1,1,1,1,1,1,1,1.0,1,1,0.9702613998482245,1,1,1,1,1,1,1,1,5.551115123125783e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.544452648203702,no intent,1,0.0,0.5237787111771464,0.018979795298556222,1,RESTRICTED,1,0.193079251984826,1,1,1,none,1,1,1,0.0,1,1,0.0,1,1,0.1823217134246636,1,1,UNRESPONSIVE,2.0,True,None,1,None,1,DELAYED,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
18,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,11.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.40712731094525,0.0,0.0,0.0,0,3.333569091032512e-17,0,0,1,0,0.0,0,9.56068709883891e-17,0,1,3.298492114846836e-17,0,None,2.106635997530402e-17,None,0,1,1,0,0,0,1,0.9423982429944374,0,0,0.9230691859105778,0,0,0,0,1,0,0,1,3.40263841608956e-17,0,0,0,2272.5,0,0,0,neutral,0,1,0,False,1,0,None,0,15.887178841356347,no intent,0,0.9648855357303467,0.15405741138905238,0.41198122856892394,1,None,1,0.3912713004723298,1,0,0,somewhat indirect,1,0,1,9.836273596795135e-16,0,0,0.0,0,0,0.20004001359673673,0,1,None,50.5,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,1575.0,11.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'EXPECTANT'}}",0.456491015,0.0,0.0,0.0,1,1.898373897982898e-17,1,1,1,1,5.613841578793539e-17,1,3.6796563866992976e-17,1,1,0.0,1,True,2.510586277019419e-17,SHOCK,1,1,1,1,1,1,1,1.0,1,1,0.9083907292415906,1,1,1,1,1,1,1,1,6.473822748107923e-20,1,1,1,1515.0,1,1,1,neutral,1,1,1,False,1,1,None,1,4.677795356994263,no intent,1,0.9205578552864687,0.0003765446321523808,0.09880538624354533,1,FAST,1,0.4418186648158793,1,1,1,somewhat indirect,1,1,1,4.457681920572504e-16,1,1,5.181341157894232e-17,1,1,0.12383361360390632,1,1,PAIN,50.5,True,None,1,FAST,1,EXPECTANT,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
20,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1837.5,10.0,35.0,52.5,0.5,0.9999,52.5,1.0,1767.5,50.5,1.0,1837.5,35.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,3,66,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.4029701,0.0,0.0,0.0,0,4.0770834721718045e-18,0,1,0,0,0.0,0,2.0628591972305003e-17,0,0,0.0,0,False,2.2983800174481567e-17,UNRESPONSIVE,1,0,0,0,0,0,0,1.0,0,0,0.9702613998482245,0,0,0,0,0,0,0,0,7.104766479828322e-17,0,0,0,70.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771464,0.018979795298556222,0,RESTRICTED,0,0.193079251984826,0,1,0,none,0,0,0,3.125195882298634e-16,0,0,0.0,0,0,0.18232171342466363,0,0,UNRESPONSIVE,2.0,True,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,Nasopharyngeal airway,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
21,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,6300.0,10.0,120.0,52.5,0.9999,0.9999,52.5,-0.0,6060.0,50.5,1.0,6300.0,120.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,5,48,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,0.0,0,2.0227087106063702e-17,0,0,0,0,5.5439011952916605e-17,0,1.4835979218054374e-17,0,0,0.0,0,True,2.2135640771045067e-17,SHOCK,0,0,0,0,0,0,0,1.0,0,0,0.9083907292415907,0,0,0,0,0,0,0,0,5.607026758839847e-20,0,0,0,6060.0,0,0,0,neutral,0,0,0,True,0,0,None,0,4.677795356994263,no intent,0,0.9205578552864687,0.00037654463215238077,0.09880538624354533,0,FAST,0,0.4418186648158793,0,0,0,somewhat indirect,0,0,0,4.338788976625072e-16,0,0,5.511321670114954e-17,0,0,0.12383361360390631,0,0,PAIN,50.5,True,None,0,FAST,0,None,{'MoralDesert': 0.0},0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22,1,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,2362.5,12.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.49949682545762564,0.0,0.0,0.0,0,7.291485991277794e-18,0,0,1,0,1.5510483552214816e-17,0,9.750376649460804e-17,0,1,8.273061230001193e-18,0,None,3.7702067310863144e-18,None,0,1,1,0,0,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,1,0,0,1,3.4114304015046654e-18,0,0,0,90.0,0,0,0,neutral,0,0,0,False,1,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,1,None,1,0.5407521542977808,1,0,0,none,1,0,1,7.333235798029042e-16,0,0,1.2387183442695844e-17,0,0,0.03343,0,1,None,2.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23,1,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,1575.0,12.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'IMMEDIATE'}}",0.4794746541102317,0.0,0.0,0.0,1,4.905493097515727e-18,1,1,1,1,5.226944608059612e-17,1,5.916499565211315e-17,1,1,0.0,1,False,3.6831027266761415e-17,UNRESPONSIVE,1,1,1,1,1,1,1,1.0,1,1,0.9486588464711658,1,1,1,1,1,1,1,1,1.955911486904637e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,4.306825698988571,no intent,1,0.0,0.11202916936833886,0.025735279840722918,1,RESTRICTED,1,0.29206699297884225,1,1,1,none,1,1,1,5.48589802675607e-16,1,1,0.0,1,1,0.2124062432588175,1,1,UNRESPONSIVE,2.0,True,None,1,FAINT,1,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
24,0,1,1,True,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,12.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient A'}}",0.48579978256665385,0.0,0.0,0.0,0,3.1657721299691775e-17,0,0,0,1,4.25808547261548e-17,0,8.06987874114915e-17,0,0,2.48085846344902e-17,0,None,2.205789479511961e-17,None,0,0,0,0,1,0,0,0.9423982429944374,0,0,0.9230691859105778,0,0,0,0,0,0,0,0,2.838520177553992e-17,0,0,0,2272.5,0,0,0,neutral,0,0,0,False,0,0,None,0,15.887178841356347,no intent,0,0.9648855357303467,0.15405741138905238,0.41198122856892394,0,None,0,0.3912713004723298,0,0,0,somewhat indirect,0,0,0,6.492899874558511e-16,0,0,0.0,0,0,0.20004001359673673,0,0,None,50.5,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
25,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,3020.625,11.0,90.0,27.25,0.1473631578947368,0.5499499999999999,33.5625,1.0,2840.625,31.5625,0.9473684210526315,1316.25,90.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,1,88,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Tourniquet', 'location': 'left calf'}}",0.4951240025,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,3.925231146709438e-17,0,0,7.850462293418876e-17,0,None,0.0,UNRESPONSIVE,0,0,0,0,0,0,0,0.9423982429944375,0,0,0.9230691859105778,0,0,0,0,0,0,0,0,3.925231146709438e-17,0,0,0,2840.625,0,0,0,neutral,0,0,0,False,0,0,None,0,15.887178841356345,no intent,0,0.9648855357303467,0.1540574113890524,0.41198122856892394,0,None,0,0.3912713004723297,0,0,0,somewhat indirect,0,0,0,1.2560739669470201e-15,0,0,0.0,0,0,0.20004001359673673,0,0,None,31.5625,False,None,0,None,0,None,None,None,0.9999,None,0.9999,90.0,None,Damage Per Second 52.5,None,None,None,0.05263157894736842,Tourniquet,4725.0,None,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
26,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,1575.0,11.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'DELAYED'}}",0.007475000000000009,0.0,0.0,0.0,1,1.962615573354719e-17,1,1,1,1,0.0,1,0.0,1,1,0.0,1,True,1.962615573354719e-17,SHOCK,1,1,1,1,1,1,1,1.0,1,1,0.9077215556582927,1,1,1,1,1,1,1,1,1.2266347333466993e-18,1,1,1,1515.0,1,1,1,neutral,1,1,1,False,1,1,None,1,6.349946968794728,no intent,1,0.9265955861137354,0.0047726564152461405,0.23737855956387705,1,FAST,1,0.44402958726561226,1,1,1,somewhat indirect,1,1,1,0.0,1,1,0.0,1,1,0.12589723474533132,1,1,PAIN,50.5,True,None,1,None,1,DELAYED,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
